Altitude_yours,Latitude,Longitude,B_r_yours,B_phi_yours,B_theta_yours,B_magnitude_yours,Altitude_ref,B_r_ref,B_phi_ref,B_theta_ref,B_magnitude_ref,B_r_error_percent,B_phi_error_percent,B_theta_error_percent,B_magnitude_error_percent,angular_error_deg
400.0,-59.9,100.1,50156.63,-8011.41,-2411.65,50849.64,400.0,50334.26825968214,-8059.602130829329,-2653.658789450577,51044.46740554496,-0.35291713940427116,-0.5979467726450973,-9.11981564520144,-0.381681728593752,0.2625201153630787
400.0,-59.9,110.1,52332.66,-5644.13,-2075.63,52677.05,400.0,52534.23942008664,-5681.966160690326,-2329.258932227852,52891.93225881976,-0.3837105520358255,-0.6658990852865172,-10.888825141705684,-0.40626660748232807,0.2663709508094457
400.0,-59.9,120.1,53755.12,-3128.71,-2105.01,53887.22,400.0,53971.857214458076,-3155.0553566416966,-2369.0175735392627,54115.87557958442,-0.40157449760689945,-0.8350204247997425,-11.144179616398569,-0.42252957590633483,0.2706857989447386
400.0,-59.9,130.1,54420.09,-636.29,-2460.7,54479.41,400.0,54643.5057358059,-652.1428455904743,-2732.958110226317,54715.693081805686,-0.4088605458187243,-2.4308854567162452,-9.962030124339202,-0.43183786679338015,0.27458158278789846
400.0,-59.9,140.1,54387.2,1697.64,-3087.57,54501.22,400.0,54610.425364189476,1690.0239990120917,-3365.273975609134,54740.111513458374,-0.4087596144890267,0.45064454660764103,-8.25204656803219,-0.43641035221427954,0.2774074809728934
400.0,-59.9,150.1,53755.88,3778.66,-3926.81,54031.41,400.0,53974.05390046219,3776.699264382393,-4206.8844044804155,54269.326770987725,-0.4042199625481976,0.05191664679521904,-6.657525559345788,-0.43840007817254106,0.2788196722477876
400.0,-59.9,160.1,52642.85,5549.34,-4920.33,53162.72,400.0,52853.03770803884,5550.7937753796,-5199.845563246424,53397.50275420923,-0.3976833066813014,-0.02619040516418542,-5.375458940975041,-0.4396886410399029,0.278738554505835
400.0,-59.9,170.1,51166.66,6984.5,-6009.81,51989.69,400.0,51367.485203700846,6987.745921430254,-6286.110321005271,52220.32470391906,-0.3909578265403844,-0.046451623552878234,-4.395409989576582,-0.44165697020598926,0.2770794892684186
400.0,-54.9,-179.9,47835.66,7965.12,-10055.77,49525.87,400.0,47942.37137975183,7962.000617282957,-10341.12464104104,49687.05350677586,-0.2225826063265905,0.03917837823664032,-2.759415933432878,-0.32439739408954427,0.2986204659398424
400.0,-54.9,-169.9,45725.26,8631.86,-10989.7,47812.99,400.0,45825.14364519788,8628.701800585703,-11264.775683996926,47971.79854953553,-0.21796690037947253,0.03660109582282265,-2.4419100008152497,-0.33104564418519417,0.2940991499542274
400.0,-54.9,-159.9,43543.88,9066.08,-11851.93,46029.68,400.0,43637.73082108582,9064.482701240047,-12115.534783883202,46186.60607745613,-0.21506805995620434,0.01762151037845791,-2.1757585495430587,-0.33976533628159894,0.2878870754224717
400.0,-54.9,-149.9,41312.31,9334.69,-12624.6,44195.29,400.0,41400.15515488368,9336.620913904762,-12875.941374247266,44350.14321523052,-0.21218556924494886,-0.02068107854615991,-1.9520232885648667,-0.34916057537631745,0.28031127040452336
400.0,-54.9,-139.9,39009.35,9490.1,-13309.7,42295.86,400.0,39090.2669244826,9497.565537915085,-13547.818729394101,42447.56897277879,-0.20700018405841414,-0.0786047528209354,-1.7576167363198076,-0.3574032069447351,0.27141344344791085
400.0,-54.9,-129.9,36583.4,9547.06,-13930.45,40293.29,400.0,36655.05123065797,9562.2664010478,-14154.07699330722,40439.67872002987,-0.19547437052288033,-0.15902507219558762,-1.5799475544252182,-0.3619927869440856,0.26150576193984604
400.0,-54.9,-119.9,33984.83,9455.98,-14522.4,38148.19,400.0,34042.902145502965,9480.984723053707,-14730.532653410162,38285.72645334357,-0.17058517882745983,-0.26373550621705655,-1.4129336549278098,-0.35923689083233457,0.25265557979739744
400.0,-54.9,-109.9,31220.48,9097.49,-15105.46,35856.07,400.0,31258.885333959803,9132.908787564156,-15298.353069904342,35980.099247987986,-0.12286213519609851,-0.38781497098037937,-1.260874742679404,-0.3447162475376497,0.24995789038003874
400.0,-54.9,-99.9,28402.07,8324.97,-15648.0,33478.99,400.0,28414.66907561055,8368.1950927022,-15827.605905324708,33584.71700759519,-0.044340039917493274,-0.5165402123559177,-1.134763566890968,-0.3148069033044972,0.25973777308622925
400.0,-54.9,-89.9,25748.49,7049.35,-16050.5,31149.59,400.0,25732.106963374652,7093.758012702332,-16219.86855811135,31233.745653695492,0.06366768430066043,-0.6260153309827196,-1.0442042579108972,-0.2694382371828502,0.28363925407619806
400.0,-54.9,-79.9,23523.61,5322.74,-16173.92,29039.41,400.0,23480.757986132776,5358.92538607739,-16335.510764674145,29101.76951389155,0.18249842655221016,-0.6752358629847763,-0.9891993400266882,-0.2142808321733999,0.31392071154367696
400.0,-54.9,-69.9,21929.82,3361.1,-15910.35,27301.16,400.0,21869.46702570708,3380.252909073978,-16064.335386644347,27345.247651692353,0.2759691135681396,-0.5666117177967359,-0.9585543562067781,-0.1612260099228765,0.3366722969458128
400.0,-54.9,-59.9,21013.24,1471.6,-15255.86,26008.9,400.0,20948.42845790736,1469.3663195970394,-15399.641754926957,26041.210770955313,0.3093861776928489,0.15201657838278965,-0.9336694789082034,-0.12407553258371844,0.3398909386148875
400.0,-54.9,-49.9,20643.03,-86.12,-14330.97,25130.04,400.0,20586.439689434945,-107.58427166398178,-14460.39423372995,25157.82333305372,0.2748911974035826,-19.95112420430859,-0.8950256240459846,-0.11043615612490029,0.3193600009602528
400.0,-54.9,-39.9,20587.2,-1217.02,-13329.1,24555.63,400.0,20546.969105332006,-1250.1128381247347,-13440.46485244858,24584.279875022123,0.19579965522776285,-2.6471880869871334,-0.8285788748466638,-0.11653737741258904,0.2788100639994969
400.0,-54.9,-29.9,20636.55,-2009.52,-12431.91,24175.56,400.0,20614.619584569078,-2044.1541005857755,-12523.5476483062,24207.03105097435,0.1063828286568867,-1.6942998855052425,-0.7317227584357329,-0.13000789278155747,0.2257810955809691
400.0,-54.9,-19.9,20695.8,-2662.45,-11751.35,23947.84,400.0,20688.563732290157,-2688.887616586223,-11824.562217898567,23980.555822678853,0.034977139077801124,-0.9832176109981128,-0.619153728902934,-0.13642645700443884,0.169752767545634
400.0,-54.9,-9.9,20803.23,-3393.28,-11317.33,23924.27,400.0,20803.295093455003,-3404.0266658558394,-11377.018666289567,23954.144485251978,-0.00031289973396358257,-0.31570451441035524,-0.524642422064631,-0.12471530874488398,0.12632316463939663
400.0,-54.9,0.1,21103.78,-4375.14,-11084.05,24235.67,400.0,21102.15713115956,-4366.880063507572,-11138.943480485268,24257.9211586371,0.007690535286749489,0.18914960732385075,-0.49280688587242366,-0.09172739284453307,0.1202336032886254
400.0,-54.9,10.1,21806.03,-5691.39,-10939.09,25051.12,400.0,21795.071387178024,-5666.616245428108,-11000.555666925891,25062.87895327014,0.05028023366980712,0.43718779424810467,-0.5587505648527638,-0.046917807375867926,0.15122066735590597
400.0,-54.9,20.1,23123.8,-7297.07,-10731.1,26516.29,400.0,23100.404601175185,-7263.824482279883,-10810.36406569823,26518.97075831383,0.10127700890409447,0.45768613767057403,-0.733222907355524,-0.01010883242136543,0.19238731144538782
400.0,-54.9,30.1,25204.61,-9011.99,-10322.81,28688.82,400.0,25171.84823762437,-8981.125598623794,-10427.977773359515,28688.417195061997,0.13015239114091542,0.34365849845074414,-1.0085155113025712,0.001404068182863827,0.22846376184055478
400.0,-54.9,40.1,28070.24,-10565.5,-9646.43,31505.9,400.0,28036.55843268777,-10546.795047962145,-9780.883433401637,31511.096065846792,0.1201344572769086,0.17735200080017877,-1.3746553091766711,-0.016489638557582037,0.25415731916572526
400.0,-54.9,50.1,31598.22,-11679.53,-8732.45,34801.07,400.0,31574.703268481262,-11678.483955521944,-8895.174428288608,34820.58302357536,0.07447965961477192,0.008957022863930035,-1.8293562380419237,-0.05603876179255552,0.2687071496753708
400.0,-54.9,60.1,35554.05,-12152.23,-7695.2,38353.4,400.0,35551.05028566615,-12168.769247002623,-7882.8400116251905,38393.94858632854,0.008437765719300107,-0.13591552824208164,-2.380360521696105,-0.10561192016331042,0.2746948392662008
400.0,-54.9,70.1,39654.14,-11897.95,-6683.37,41936.61,400.0,39678.69950164478,-11927.54139965502,-6892.490443175794,42002.04593221121,-0.061895933972750596,-0.24809303664101956,-3.034033124889464,-0.15579224954140686,0.2761880244923382
400.0,-54.9,80.1,43616.88,-10932.29,-5830.43,45342.49,400.0,43671.730135916536,-10968.29726158231,-6058.831326037648,45433.83095139711,-0.12559643445732993,-0.3282848807209825,-3.7697257729572344,-0.20104171161534867,0.27693743060582116
400.0,-54.9,90.1,47181.69,-9342.21,-5232.39,48381.47,400.0,47265.471658131726,-9378.048614444555,-5478.980621368724,48497.3384375872,-0.1772576369018624,-0.38215428302808435,-4.500666061985856,-0.23891710621668674,0.27912243727809916
400.0,-54.9,100.1,50122.84,-7273.52,-4941.2,50888.29,400.0,50230.76381691559,-7304.238522781148,-5205.119513557791,51025.23692427951,-0.21485601395384327,-0.4205574980244691,-5.070383357583993,-0.26839057010697676,0.28332206421339373
400.0,-54.9,110.1,52280.31,-4915.22,-4959.53,52744.55,400.0,52405.442798363074,-4938.31150054025,-5239.055561623019,52897.68481272735,-0.23877824836733355,-0.46759910827259876,-5.335418919214973,-0.2894924669567018,0.2887759191469695
400.0,-54.9,120.1,53587.04,-2461.07,-5248.69,53899.69,400.0,53721.7248106489,-2476.422422626184,-5540.702267186178,54063.44204968804,-0.2507082770026776,-0.6199436124432678,-5.270311471445936,-0.30288868684598247,0.2942040046933016
400.0,-54.9,130.1,54065.91,-72.87,-5753.98,54371.29,400.0,54203.41019370322,-81.96534680650666,-6054.303159044857,54540.54438384849,-0.25367443342003454,-11.096575761434634,-4.960490929434023,-0.3103276393013326,0.2985833311394268
400.0,-54.9,140.1,53803.87,2131.96,-6426.54,54228.24,400.0,53939.13711564584,2127.025107901041,-6730.708490685563,54399.05500444535,-0.2507773073118035,0.2320091136032207,-4.519115500344334,-0.3140036245691987,0.30145748265951267
400.0,-54.9,150.1,52920.75,4075.31,-7228.67,53567.41,400.0,53050.554601989475,4072.5484186493136,-7532.578176545534,53737.20059871634,-0.24468095190207043,0.06780966281555596,-4.034583769629156,-0.31596472615731186,0.3027840761393009
400.0,-54.9,160.1,51546.27,5707.76,-8127.7,52494.34,400.0,51668.785181894964,5705.682016683335,-8427.954682107082,52661.64248836113,-0.23711643589773643,0.03641954302026074,-3.5626043735680706,-0.3176932591840673,0.3027373394606554
400.0,-54.9,170.1,49810.16,7003.22,-9085.81,51114.08,400.0,49924.60577145046,7000.800455597722,-9379.71612891694,51278.22679376605,-0.22923720614715296,0.0345609679582194,-3.1334224285407797,-0.32011012086323665,0.3014221463772655
400.0,-49.9,-179.9,45717.74,7784.06,-12754.52,48097.62,400.0,45743.289071529915,7773.394762653772,-13037.202098939695,48195.87948970533,-0.055853158022731664,0.13720179756556453,-2.1682727382333438,-0.20387529130226995,0.3171388822229169
400.0,-49.9,-169.9,43442.62,8331.67,-13499.52,46248.4,400.0,43464.6309525731,8320.297605109878,-13769.831181196592,46346.626056700465,-0.05064106628930652,0.13668254946960237,-1.9630682296651218,-0.21193787996626437,0.31316500159320726
400.0,-49.9,-159.9,41133.46,8651.05,-14166.47,44356.41,400.0,41152.706552345655,8640.949739624113,-14423.930354391794,44455.157584407774,-0.046768618538307945,0.1168883129775675,-1.7849528392474747,-0.2221285218037458,0.3080692801109756
400.0,-49.9,-149.9,38816.81,8813.62,-14735.68,42444.85,400.0,38833.29873732894,8806.595593863274,-14980.387203097667,42544.015061242375,-0.04246030562707704,0.07976301468437416,-1.633517210069617,-0.23308815846277714,0.30260054114843127
400.0,-49.9,-139.9,36472.26,8880.12,-15198.65,40497.92,400.0,36485.58528509325,8877.440377462992,-15430.288717924852,40596.80641589609,-0.036522053816940986,0.03018463006309447,-1.5011949689299415,-0.24358176079922697,0.29661498124942653
400.0,-49.9,-129.9,34035.81,8880.71,-15565.49,38465.41,400.0,34045.0419682361,8883.790704965548,-15782.687358816045,38562.67418339555,-0.02711692423442529,-0.034677820176770985,-1.3761747532477173,-0.25222364749130866,0.2892701935191296
400.0,-49.9,-119.9,31428.65,8778.07,-15868.31,36285.22,400.0,31431.328428915465,8788.94373592606,-16069.036117479256,36378.3982679897,-0.008521526290310541,-0.12372062278213831,-1.249148461748211,-0.25613625785083155,0.280938393746868
400.0,-49.9,-109.9,28625.29,8445.12,-16141.2,33930.3,400.0,28616.656048268887,8465.521456371469,-16324.174703340925,34015.536695139854,0.030171071408728694,-0.2409946803231271,-1.120881800557281,-0.25058165597613347,0.27561055757795594
400.0,-49.9,-99.9,25728.04,7700.62,-16378.2,31455.95,400.0,25701.898756548475,7729.87090437896,-16544.316741829083,31528.604795394906,0.10170938613967397,-0.37841387962106743,-1.0040713341100913,-0.23044088333879212,0.28100511195415884
400.0,-49.9,-89.9,22989.48,6410.25,-16498.5,29013.93,400.0,22941.110086007386,6443.431745702571,-16651.092848889475,29070.10900740098,0.2108438249556042,-0.5149700813499166,-0.9164134166704387,-0.1932535147586747,0.3028770002272244
400.0,-49.9,-79.9,20744.18,4606.11,-16361.65,26818.67,400.0,20673.983983755457,4634.213081879654,-16504.968724025235,26857.09472802099,0.33953792505450026,-0.6064261910946847,-0.8683368409939216,-0.14307105221214783,0.33607203901165034
400.0,-49.9,-69.9,19262.92,2536.66,-15846.71,25072.15,400.0,19178.53340305351,2549.7193843714576,-15983.35512001474,25095.514605673663,0.44000547473069024,-0.5121890844735884,-0.8549213790765996,-0.0931027159266909,0.3641656140605707
400.0,-49.9,-59.9,18607.62,581.03,-14945.47,23873.59,400.0,18522.34467736399,572.8585787304619,-15074.869185102594,23888.430259149616,0.4603916195351964,1.4264290652061364,-0.8583768357371269,-0.06212320771446251,0.37061988924889866
400.0,-49.9,-49.9,18591.98,-938.67,-13790.81,23167.42,400.0,18519.867050191668,-967.3368544172986,-13909.658572404212,23181.8855520328,0.38938157392218203,-2.9634820886222593,-0.8544319890065469,-0.06240023918819246,0.34909859319884073
400.0,-49.9,-39.9,18890.19,-1915.18,-12592.49,22783.28,400.0,18840.957447697325,-1957.2095244012924,-12696.634672371218,22803.87858834561,0.26130600018254857,-2.147420798708256,-0.820254146540454,-0.0903293194875178,0.303857170039462
400.0,-49.9,-29.9,19215.9,-2469.3,-11538.92,22549.83,400.0,19192.531773376202,-2514.2416473271282,-11625.162526605396,22579.173826852028,0.1217568734533272,-1.7874832108880703,-0.7418608248101567,-0.1299597012585509,0.2427916153205768
400.0,-49.9,-19.9,19439.02,-2840.68,-10745.58,22392.24,400.0,19438.14121068159,-2877.539996289783,-10812.887316332066,22428.555510160262,0.004520953464038284,-1.2809551331105582,-0.6224731134523454,-0.1619164022569776,0.17285292915545739
400.0,-49.9,-9.9,19594.19,-3279.33,-10259.55,22359.44,400.0,19607.271456103586,-3298.2466028307826,-10310.406152341362,22397.053369420224,-0.06671737132254343,-0.5735351266502385,-0.49325071767239714,-0.16793891946331072,0.10558724963727015
400.0,-49.9,0.1,19844.76,-3995.82,-10064.19,22606.83,400.0,19859.44221084807,-3990.326689898066,-10106.029222517325,22637.402206624793,-0.07393063053931119,0.13766567323525364,-0.4140025879214997,-0.1350517446557713,0.08253454394740732
400.0,-49.9,10.1,20446.89,-5117.34,-10065.72,23357.68,400.0,20450.274927882776,-5087.603547668551,-10110.67712989671,23373.55870442618,-0.016551992062274833,0.5844883952303265,-0.4446500399441642,-0.0679344751348192,0.1265816356100934
400.0,-49.9,20.1,21685.84,-6624.84,-10106.43,24825.48,400.0,21669.32902068602,-6578.782683988795,-10168.219870159804,24824.038695140014,0.07619515721146725,0.7000887280149559,-0.6076763774663844,0.005806085293718014,0.18187682630887056
400.0,-49.9,30.1,23774.48,-8327.37,-10023.48,27111.64,400.0,23737.312620029184,-8277.90965174608,-10113.142767065065,27097.2222792394,0.15657787621440272,0.5974980440078581,-0.886596472830039,0.0532073753243961,0.22825344457754682
400.0,-49.9,40.1,26762.8,-9911.46,-9718.6,30148.56,400.0,26712.082655016107,-9871.524491467777,-9841.622117419614,30130.381369244955,0.18986668182672775,0.4045525953639639,-1.2500187057768208,0.06033322490103621,0.26183832816302843
400.0,-49.9,50.1,30505.18,-11045.8,-9201.85,33723.14,400.0,30452.91399575415,-11023.679803954547,-9357.787827767908,33711.565971969256,0.17162890964437444,0.2006607270787885,-1.6663962748245325,0.034332513773959086,0.28130359860516735
400.0,-49.9,60.1,34704.36,-11496.29,-8584.38,37553.29,400.0,34662.70236829977,-11493.174542659654,-8769.18610201591,37556.55231025824,0.12017998844293826,0.027107021900551375,-2.1074487400082305,-0.008686394404061068,0.28902062091281094
400.0,-49.9,70.1,39010.56,-11183.62,-8017.72,41366.43,400.0,38987.766244889965,-11194.825594708682,-8226.981289897834,41389.0475609968,0.05846386522085146,-0.10009619724649778,-2.5435974937100263,-0.054646246602957534,0.29020515943579317
400.0,-49.9,80.1,43102.22,-10151.98,-7627.01,44933.68,400.0,43101.057812383166,-10170.342815325215,-7857.942181368197,44976.48622172878,0.002696424811415367,-0.1805525699443055,-2.9388378794101553,-0.0951746686429683,0.2901739632870066
400.0,-49.9,90.1,46701.92,-8515.83,-7485.43,48058.51,400.0,46720.62630615442,-8534.784448876384,-7736.823044664698,48119.82854138786,-0.04003864595445463,-0.22208468169198375,-3.249305861248276,-0.12742884429673298,0.29220341310652787
400.0,-49.9,100.1,49580.03,-6445.93,-7611.14,50573.3,400.0,49613.83135009941,-6461.326914073228,-7882.034120520227,50649.85161482391,-0.06812888498953876,-0.23829337654611343,-3.436855466217481,-0.15113887283630117,0.2971621321084344
400.0,-49.9,110.1,51591.53,-4150.58,-7964.06,52367.35,400.0,51634.538808650774,-4161.293574750732,-8252.15097496291,52455.12327610055,-0.08329465052483291,-0.25745779667500585,-3.4911016029272766,-0.16733022556930036,0.30385621371549054
400.0,-49.9,120.1,52702.37,-1819.76,-8468.36,53409.4,400.0,52749.29126038594,-1826.7941796548566,-8769.357644498172,53504.45344964256,-0.08895145179167827,-0.38505594845860736,-3.432379618899622,-0.17765521094804446,0.3103012773161549
400.0,-49.9,130.1,52967.76,412.3,-9059.92,53738.59,400.0,53014.6826163102,407.2575169036418,-9368.364953703956,53837.61411410211,-0.08850871870685013,1.2381559301092788,-3.292409670505064,-0.18393109674630337,0.31520114427444984
400.0,-49.9,140.1,52492.72,2458.06,-9710.29,53439.85,400.0,52537.13386396858,2453.4307880170727,-10020.854113276477,53540.51993053219,-0.08453804138530921,0.1886832106916167,-3.0991780717076223,-0.18802568720439464,0.3183118493456734
400.0,-49.9,150.1,51402.03,4257.02,-10414.8,52619.0,400.0,51442.440654482474,4251.611074374692,-10722.995853761187,52719.859040948475,-0.07855508791640925,0.12722061192071238,-2.874158098765707,-0.1913112872136778,0.319895160671755
400.0,-49.9,160.1,49822.59,5762.82,-11171.6,51383.9,400.0,49858.07069846448,5755.919869085571,-11473.900105140317,51484.05783283943,-0.07116340036313258,0.11987885640119078,-2.63467611161166,-0.1945414504129186,0.32027410884342
400.0,-49.9,170.1,47883.42,6940.52,-11964.01,49841.05,400.0,47913.679004789374,6931.696644617655,-12257.599896885189,49940.14226430595,-0.06315316506242576,0.1272899815833233,-2.395166258932907,-0.19842207052896324,0.31943962711717794
400.0,-44.9,-179.9,43165.27,7557.42,-15265.65,46404.68,400.0,43117.21068896454,7539.448459597356,-15531.81079861919,46445.39037790065,0.11146201312080843,0.23836677840494896,-1.7136495033975851,-0.08765213849945538,0.3307399594957628
400.0,-44.9,-169.9,40774.48,8009.34,-15817.16,44462.24,400.0,40726.985597923864,7990.426944808345,-16069.529830294397,44505.775665867666,0.11661654153594084,0.23669642839227178,-1.5704867096897144,-0.09782026089044578,0.3268810195628949
400.0,-44.9,-159.9,38376.64,8237.97,-16292.92,42498.12,400.0,38330.0931072505,8220.692480428304,-16531.50942905493,42544.877793586325,0.12143694151553566,0.21017109705574058,-1.4432404377763521,-0.1099022867410177,0.32227429271775676
400.0,-44.9,-149.9,36004.46,8312.4,-16676.11,40540.22,400.0,35958.15549275082,8298.57379513173,-16901.891669464454,40589.76737406122,0.12877331057349553,0.16660941035893412,-1.33583668550165,-0.12206863272856448,0.31853116955611543
400.0,-44.9,-139.9,33648.3,8293.13,-16948.63,38577.71,400.0,33601.685210664094,8283.194346225653,-17162.262683030956,38629.364710997565,0.1387275341806797,0.11994954312370294,-1.2447815709182852,-0.13371876908671917,0.3156979028247778
400.0,-44.9,-129.9,31248.24,8222.75,-17101.24,36558.43,400.0,31201.485762384465,8216.966470243238,-17301.934391851162,36611.585399341886,0.14984618992696033,0.07038521792325758,-1.1599534902044442,-0.14518737378371255,0.31193265808890935
400.0,-44.9,-119.9,28708.88,8084.2,-17151.12,34405.16,400.0,28661.770332806693,8083.973114437686,-17336.66800924867,34458.78346065652,0.1643641221260706,0.002806609560700143,-1.070263381346907,-0.15561623270230737,0.3058011794530761
400.0,-44.9,-109.9,25969.89,7758.58,-17138.31,32067.94,400.0,25920.008720649672,7766.301793733398,-17306.485441945642,32119.72499854533,0.19244314262359277,-0.09942690792197559,-0.9717480912562125,-0.16122491256596216,0.2995223594969921
400.0,-44.9,-99.9,23105.2,7041.23,-17084.02,29585.35,400.0,23047.377672140723,7058.25115538681,-17234.710557522605,29631.668446720836,0.2508846285326958,-0.24115258882251375,-0.8743434188793571,-0.15631400170436005,0.30100443435672564
400.0,-44.9,-89.9,20380.1,5749.61,-16934.23,27114.11,400.0,20308.35071642085,5773.37093005694,-17070.6560610276,27150.841958787874,0.3532994115624283,-0.41156077350300885,-0.7991846390664568,-0.13528847040408173,0.32008186444047876
400.0,-44.9,-79.9,18192.66,3884.93,-16555.1,24902.55,400.0,18104.51193725584,3907.6006337568174,-16682.684697384546,24926.986659272003,0.48688450177310094,-0.5801676241162268,-0.7647731746950155,-0.09803294560240731,0.3560016704042141
400.0,-44.9,-69.9,16887.4,1722.0,-15818.82,23203.12,400.0,16787.690781469286,1732.8172781480312,-15942.217655196713,23216.01863497148,0.5939424297758532,-0.6242595964643345,-0.7740306766950287,-0.05555920321346464,0.39125656613871046
400.0,-44.9,-59.9,16546.51,-288.87,-14717.06,22146.39,400.0,16447.3218929177,-298.2221163983222,-14837.57442982782,22153.034754647935,0.6030653970784814,-3.1359566859994374,-0.8122246017890371,-0.02999478275337257,0.4041075404163176
400.0,-44.9,-49.9,16927.03,-1767.09,-13392.03,21656.26,400.0,16843.03739621498,-1797.9925676833102,-13507.179669796187,21664.823761939446,0.49867848541317805,-1.7187261081467002,-0.8525071303647217,-0.03952841727931416,0.38510461429196036
400.0,-44.9,-39.9,17611.63,-2601.65,-12056.02,21500.83,400.0,17554.218495731893,-2648.177308073597,-12161.29558765577,21518.841521355822,0.3270524648081985,-1.756955923296654,-0.8656609560796187,-0.08370116643103244,0.33923754770396775
400.0,-44.9,-29.9,18248.73,-2947.92,-10884.61,21451.83,400.0,18222.755509668412,-2999.914501749003,-10975.553160381252,21483.274251363764,0.14253876323921758,-1.733199453474071,-0.8285975116910895,-0.1463661963062554,0.2755641470189772
400.0,-44.9,-19.9,18683.53,-3071.88,-9982.61,21404.75,400.0,18687.31968963131,-3117.855165363206,-10056.036739251073,21449.028251084743,-0.020279471289899223,-1.4745766857278098,-0.7301757258351108,-0.20643476509246295,0.19936817967595014
400.0,-44.9,-9.9,18937.2,-3233.14,-9415.0,21394.23,400.0,18962.93653166348,-3261.2531060408883,-9470.387437771837,21445.674900712853,-0.13572018036607855,-0.8620338601997464,-0.5848486995466367,-0.2398847364376639,0.11578349396042896
400.0,-44.9,0.1,19165.25,-3668.94,-9209.45,21577.34,400.0,19198.59844947643,-3669.1229717600622,-9251.53431318058,21624.974750368932,-0.17370252085948565,-0.004986798247713204,-0.45489009450705276,-0.22027655948185315,0.06576911702511284
400.0,-44.9,10.1,19652.42,-4558.18,-9311.44,22219.3,400.0,19675.11253393429,-4527.11760613484,-9351.583225031103,22249.87541217787,-0.11533623452040698,0.6861406432885022,-0.42926661790970894,-0.13741835228944874,0.11967298311262137
400.0,-44.9,20.1,20754.65,-5922.65,-9574.52,23611.54,400.0,20751.21127062331,-5867.095661291886,-9627.87823319694,23616.3422224963,0.016571222430568598,0.9468797155402232,-0.5542055259170178,-0.020334319561664857,0.18672102964697776
400.0,-44.9,30.1,22760.93,-7574.34,-9818.64,25919.81,400.0,22724.971323477028,-7508.861156632233,-9898.861432359965,25899.706082878572,0.15823419977574932,0.8720209629916025,-0.810410701353157,0.07762218249541777,0.2382945259409119
400.0,-44.9,40.1,25764.21,-9165.58,-9909.49,29086.08,400.0,25700.327981684844,-9106.540328086452,-10024.261124106692,29050.33125796528,0.248564992480562,0.6483216434177238,-1.1449335036842387,0.12305794972619709,0.2749688413727631
400.0,-44.9,50.1,29606.48,-10309.77,-9820.32,32852.3,400.0,29527.520826533095,-10268.86348999715,-9970.108381816002,32813.520150735116,0.267408747015269,0.3983547940110208,-1.5023746591280227,0.11818253295210202,0.2963568823210857
400.0,-44.9,60.1,33925.71,-10732.27,-9643.93,36866.53,400.0,33846.45603530361,-10712.47486554279,-9824.089173186398,36835.477898044766,0.23415735051766237,0.18478581938971228,-1.8338511592313196,0.08429944099321908,0.3037484394812963
400.0,-44.9,70.1,38298.23,-10358.39,-9527.82,40802.33,400.0,38228.96560393559,-10354.896449720945,-9732.59072192978,40784.81351915107,0.18118302436433723,0.03373814789956863,-2.10396931074462,0.042948537304725476,0.3026562325938182
400.0,-44.9,80.1,42363.62,-9265.29,-9588.72,44412.45,400.0,42307.6712632317,-9270.03076068636,-9814.160890329733,44409.34892568265,0.13224253450443757,-0.051140722277483064,-2.297097967406149,0.006982931279933942,0.2997068275726786
400.0,-44.9,90.1,45838.21,-7598.59,-9880.96,47502.78,400.0,45793.29580838514,-7604.526919023724,-10125.43269614101,47511.884386335405,0.09808027752095999,-0.07807085288727098,-2.4144419648770534,-0.019162334756868994,0.2996630615644114
400.0,-44.9,100.1,48503.84,-5559.29,-10392.36,49915.22,400.0,48464.98580054334,-5562.803030231291,-10655.077104460182,49933.25839860653,0.08016962930012723,-0.06315215930169067,-2.4656518379412695,-0.03612501804414882,0.30411135686885893
400.0,-44.9,110.1,50254.09,-3377.86,-11037.72,51562.73,400.0,50216.55882032093,-3379.144179486447,-11316.685749648706,51586.71119093377,0.07473865306731318,-0.03800309836562856,-2.4650834689596888,-0.046487148298728014,0.31156927110945204
400.0,-44.9,120.1,51110.11,-1227.65,-11701.56,52446.9,400.0,51071.46902599383,-1228.808858894065,-11992.44938806945,52474.98224878357,0.07566058847162721,-0.0943074983287381,-2.4256044670810817,-0.0535154993486815,0.3190203884321249
400.0,-44.9,130.1,51160.57,806.27,-12317.83,52628.73,400.0,51120.1967555131,803.4861362810157,-12615.086428824026,52659.85674021786,0.07897709134413275,0.34647314910368,-2.3563566567790577,-0.05910904841881962,0.324743406549381
400.0,-44.9,140.1,50510.63,2675.91,-12892.17,52198.59,400.0,50468.520353302476,2670.5220371382047,-13190.59235372553,52232.125758432514,0.0834374505191252,0.20175691444842,-2.2623878118805134,-0.064205233743724,0.32870138453008485
400.0,-44.9,150.1,49270.16,4334.03,-13460.65,51259.35,400.0,49226.3499220611,4325.519885859154,-13755.930165497282,51294.924345886364,0.08899720984446233,0.1967419955383133,-2.146566331355087,-0.06935256526841578,0.33131106296100177
400.0,-44.9,160.1,47548.84,5729.28,-14051.37,49911.5,400.0,47503.21151423411,5717.448839357194,-14339.84752386722,49948.72923713367,0.096053475778602,0.20693076536800617,-2.0117196043199037,-0.07453490349459362,0.3326924972944302
